,time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,team,frameId,gameId,playId,playDirection,season,week,gameDate,gameTimeEastern,homeTeamAbbr,visitorTeamAbbr,playDescription,quarter,down,yardsToGo,possessionTeam,specialTeamsPlayType,specialTeamsResult,kickerId,returnerId,kickBlockerId,yardlineSide,yardlineNumber,gameClock,penaltyCodes,penaltyJerseyNumbers,penaltyYards,preSnapHomeScore,preSnapVisitorScore,passResult,kickLength,kickReturnYardage,playResult,absoluteYardlineNumber
1219175,2020-12-27T18:30:44.800,60.17,25.04,5.3,1.45,0.52,322.15,289.47,None,40408.0,LaRoy Reynolds,59.0,OLB,away,63,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219176,2020-12-27T18:30:44.900,59.65,25.21,5.51,1.24,0.54,312.95,288.92,None,40408.0,LaRoy Reynolds,59.0,OLB,away,64,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219177,2020-12-27T18:30:45.000,59.12,25.4,5.74,1.1,0.57,303.25,288.6,None,40408.0,LaRoy Reynolds,59.0,OLB,away,65,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219178,2020-12-27T18:30:45.100,58.56,25.59,5.93,0.88,0.59,302.26,288.57,None,40408.0,LaRoy Reynolds,59.0,OLB,away,66,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219179,2020-12-27T18:30:45.200,57.96,25.78,6.25,1.14,0.63,290.34,288.17,None,40408.0,LaRoy Reynolds,59.0,OLB,away,67,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219180,2020-12-27T18:30:45.300,57.35,25.98,6.47,1.03,0.64,286.71,287.75,None,40408.0,LaRoy Reynolds,59.0,OLB,away,68,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219181,2020-12-27T18:30:45.400,56.71,26.19,6.72,0.98,0.67,285.0,287.57,None,40408.0,LaRoy Reynolds,59.0,OLB,away,69,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219182,2020-12-27T18:30:45.500,56.06,26.39,6.9,0.89,0.69,280.96,287.36,None,40408.0,LaRoy Reynolds,59.0,OLB,away,70,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219183,2020-12-27T18:30:45.600,55.39,26.61,7.05,0.66,0.7,274.38,287.67,None,40408.0,LaRoy Reynolds,59.0,OLB,away,71,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219184,2020-12-27T18:30:45.700,54.7,26.82,7.21,0.78,0.72,273.44,287.32,None,40408.0,LaRoy Reynolds,59.0,OLB,away,72,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219185,2020-12-27T18:30:45.800,54.0,27.03,7.41,0.78,0.74,280.23,286.55,None,40408.0,LaRoy Reynolds,59.0,OLB,away,73,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219186,2020-12-27T18:30:45.900,53.28,27.25,7.55,0.47,0.75,280.23,286.62,None,40408.0,LaRoy Reynolds,59.0,OLB,away,74,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219187,2020-12-27T18:30:46.000,52.55,27.47,7.67,0.16,0.77,277.55,286.8,None,40408.0,LaRoy Reynolds,59.0,OLB,away,75,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219188,2020-12-27T18:30:46.100,51.81,27.69,7.71,0.27,0.77,278.73,286.71,None,40408.0,LaRoy Reynolds,59.0,OLB,away,76,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219189,2020-12-27T18:30:46.200,51.05,27.9,7.8,0.46,0.79,281.93,285.8,punt_land,40408.0,LaRoy Reynolds,59.0,OLB,away,77,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219190,2020-12-27T18:30:46.300,50.29,28.12,7.83,0.65,0.79,282.88,285.61,None,40408.0,LaRoy Reynolds,59.0,OLB,away,78,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219191,2020-12-27T18:30:46.400,49.52,28.33,7.91,0.72,0.8,284.26,285.26,None,40408.0,LaRoy Reynolds,59.0,OLB,away,79,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219192,2020-12-27T18:30:46.500,48.75,28.56,7.94,0.81,0.8,285.54,286.15,None,40408.0,LaRoy Reynolds,59.0,OLB,away,80,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219193,2020-12-27T18:30:46.600,47.99,28.79,7.88,1.16,0.79,285.54,286.86,None,40408.0,LaRoy Reynolds,59.0,OLB,away,81,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219194,2020-12-27T18:30:46.700,47.24,29.03,7.79,1.41,0.79,287.04,287.51,None,40408.0,LaRoy Reynolds,59.0,OLB,away,82,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219195,2020-12-27T18:30:46.800,46.49,29.26,7.72,1.53,0.78,289.43,287.64,None,40408.0,LaRoy Reynolds,59.0,OLB,away,83,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219196,2020-12-27T18:30:46.900,45.76,29.49,7.62,1.64,0.77,294.68,287.92,None,40408.0,LaRoy Reynolds,59.0,OLB,away,84,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219197,2020-12-27T18:30:47.000,45.03,29.73,7.53,1.6,0.76,298.16,288.21,None,40408.0,LaRoy Reynolds,59.0,OLB,away,85,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219198,2020-12-27T18:30:47.100,44.32,29.97,7.38,1.83,0.75,301.45,288.78,None,40408.0,LaRoy Reynolds,59.0,OLB,away,86,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219199,2020-12-27T18:30:47.200,43.63,30.21,7.27,1.89,0.74,303.07,289.36,None,40408.0,LaRoy Reynolds,59.0,OLB,away,87,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219200,2020-12-27T18:30:47.300,42.95,30.46,7.12,2.0,0.72,303.75,290.1,None,40408.0,LaRoy Reynolds,59.0,OLB,away,88,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219201,2020-12-27T18:30:47.400,42.28,30.7,6.95,2.09,0.7,305.67,290.49,None,40408.0,LaRoy Reynolds,59.0,OLB,away,89,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219202,2020-12-27T18:30:47.500,41.65,30.95,6.75,2.31,0.69,307.06,291.86,None,40408.0,LaRoy Reynolds,59.0,OLB,away,90,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219203,2020-12-27T18:30:47.600,41.04,31.22,6.54,2.6,0.66,311.31,293.98,None,40408.0,LaRoy Reynolds,59.0,OLB,away,91,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219204,2020-12-27T18:30:47.700,40.45,31.49,6.34,2.75,0.65,312.79,295.71,None,40408.0,LaRoy Reynolds,59.0,OLB,away,92,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219205,2020-12-27T18:30:47.800,39.9,31.77,6.12,3.0,0.62,312.79,298.22,None,40408.0,LaRoy Reynolds,59.0,OLB,away,93,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219206,2020-12-27T18:30:47.900,39.37,32.07,5.91,3.1,0.6,311.65,300.81,None,40408.0,LaRoy Reynolds,59.0,OLB,away,94,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219207,2020-12-27T18:30:48.000,38.89,32.38,5.68,3.17,0.58,310.71,303.37,None,40408.0,LaRoy Reynolds,59.0,OLB,away,95,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219208,2020-12-27T18:30:48.100,38.42,32.69,5.45,3.05,0.56,311.61,305.3,None,40408.0,LaRoy Reynolds,59.0,OLB,away,96,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219209,2020-12-27T18:30:48.200,38.0,33.01,5.18,3.1,0.53,314.53,307.82,None,40408.0,LaRoy Reynolds,59.0,OLB,away,97,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219210,2020-12-27T18:30:48.300,37.62,33.33,4.87,3.24,0.5,318.21,310.83,None,40408.0,LaRoy Reynolds,59.0,OLB,away,98,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219211,2020-12-27T18:30:48.400,37.29,33.65,4.55,3.47,0.46,327.59,314.86,None,40408.0,LaRoy Reynolds,59.0,OLB,away,99,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219212,2020-12-27T18:30:48.500,36.98,33.97,4.27,3.48,0.44,333.58,318.3,None,40408.0,LaRoy Reynolds,59.0,OLB,away,100,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219213,2020-12-27T18:30:48.600,36.72,34.28,3.98,3.49,0.41,340.66,322.14,None,40408.0,LaRoy Reynolds,59.0,OLB,away,101,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219214,2020-12-27T18:30:48.700,36.5,34.59,3.65,3.46,0.38,347.24,325.82,None,40408.0,LaRoy Reynolds,59.0,OLB,away,102,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219215,2020-12-27T18:30:48.800,36.32,34.88,3.35,3.42,0.35,354.93,330.28,None,40408.0,LaRoy Reynolds,59.0,OLB,away,103,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219216,2020-12-27T18:30:48.900,36.18,35.17,3.04,3.41,0.32,0.25,335.1,None,40408.0,LaRoy Reynolds,59.0,OLB,away,104,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219217,2020-12-27T18:30:49.000,36.07,35.44,2.82,3.19,0.29,6.56,340.68,punt_downed,40408.0,LaRoy Reynolds,59.0,OLB,away,105,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219218,2020-12-27T18:30:49.100,35.99,35.71,2.71,2.74,0.28,14.61,345.81,None,40408.0,LaRoy Reynolds,59.0,OLB,away,106,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219219,2020-12-27T18:30:49.200,35.94,35.97,2.6,2.37,0.27,21.9,350.54,None,40408.0,LaRoy Reynolds,59.0,OLB,away,107,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219220,2020-12-27T18:30:49.300,35.91,36.22,2.46,2.15,0.25,26.74,355.48,None,40408.0,LaRoy Reynolds,59.0,OLB,away,108,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219221,2020-12-27T18:30:49.400,35.9,36.46,2.36,1.94,0.24,29.44,0.36,None,40408.0,LaRoy Reynolds,59.0,OLB,away,109,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219222,2020-12-27T18:30:49.500,35.92,36.68,2.24,1.8,0.23,31.26,5.02,None,40408.0,LaRoy Reynolds,59.0,OLB,away,110,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219223,2020-12-27T18:30:49.600,35.94,36.9,2.15,1.67,0.22,32.08,9.4,None,40408.0,LaRoy Reynolds,59.0,OLB,away,111,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219224,2020-12-27T18:30:49.700,35.98,37.11,2.06,1.42,0.21,28.79,12.09,None,40408.0,LaRoy Reynolds,59.0,OLB,away,112,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219225,2020-12-27T18:30:49.800,36.03,37.3,1.99,1.29,0.2,27.76,15.66,None,40408.0,LaRoy Reynolds,59.0,OLB,away,113,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219226,2020-12-27T18:30:49.900,36.09,37.5,1.99,1.04,0.21,20.76,17.95,None,40408.0,LaRoy Reynolds,59.0,OLB,away,114,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219227,2020-12-27T18:30:38.600,67.11,24.03,0.0,0.0,0.0,273.82,281.39,None,40994.0,James Winchester,41.0,LS,home,1,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219228,2020-12-27T18:30:38.700,67.11,24.04,0.0,0.0,0.0,274.43,301.34,None,40994.0,James Winchester,41.0,LS,home,2,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219229,2020-12-27T18:30:38.800,67.11,24.04,0.0,0.0,0.0,274.43,314.58,None,40994.0,James Winchester,41.0,LS,home,3,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219230,2020-12-27T18:30:38.900,67.11,24.04,0.0,0.0,0.0,274.43,356.01,None,40994.0,James Winchester,41.0,LS,home,4,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219231,2020-12-27T18:30:39.000,67.11,24.04,0.0,0.0,0.0,274.43,337.21,None,40994.0,James Winchester,41.0,LS,home,5,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219232,2020-12-27T18:30:39.100,67.11,24.04,0.0,0.0,0.0,274.43,330.58,None,40994.0,James Winchester,41.0,LS,home,6,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219233,2020-12-27T18:30:39.200,67.11,24.04,0.0,0.0,0.0,273.56,354.32,None,40994.0,James Winchester,41.0,LS,home,7,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219234,2020-12-27T18:30:39.300,67.11,24.04,0.0,0.0,0.0,273.56,358.74,None,40994.0,James Winchester,41.0,LS,home,8,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219235,2020-12-27T18:30:39.400,67.11,24.04,0.0,0.0,0.0,274.37,18.89,None,40994.0,James Winchester,41.0,LS,home,9,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219236,2020-12-27T18:30:39.500,67.11,24.04,0.0,0.0,0.0,274.37,31.34,None,40994.0,James Winchester,41.0,LS,home,10,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219237,2020-12-27T18:30:39.600,67.11,24.04,0.0,0.06,0.0,273.64,155.31,ball_snap,40994.0,James Winchester,41.0,LS,home,11,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1219238,2020-12-27T18:30:39.700,67.12,24.04,0.03,0.25,0.0,274.32,95.18,None,40994.0,James Winchester,41.0,LS,home,12,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
